"id_kuantitas";"id_berita";"id_kalimat";"kuantitas";"isValid";"id_submitter";"date_submit";"time_submit"
"2951";"222";"9467";"50 ribu";"2";"31";"2018-09-08";"11:02:16"
"2952";"222";"9468";"lima puluh ribu";"2";"31";"2018-09-08";"11:05:38"
"2953";"222";"9469";"Tidak Ada";"2";"31";"2018-09-08";"11:10:58"
"2954";"141";"5984";"Tidak Ada";"2";"54";"2018-09-08";"11:39:05"
"2955";"141";"5985";"Tidak Ada";"2";"54";"2018-09-08";"11:43:09"
"2956";"117";"4757";"Tidak Ada";"2";"50";"2018-09-08";"13:28:37"
"2957";"117";"4758";"Tidak Ada";"2";"50";"2018-09-08";"13:31:25"
"2958";"117";"4759";"Tidak Ada";"2";"50";"2018-09-08";"13:32:56"
"2959";"117";"4760";"Tidak Ada";"2";"50";"2018-09-08";"13:37:36"
"2960";"117";"4761";"Tidak Ada";"2";"50";"2018-09-08";"13:45:11"
"2961";"117";"4762";"Tidak Ada";"2";"50";"2018-09-08";"13:48:46"
"2962";"117";"4763";"20 tahun";"2";"50";"2018-09-08";"13:50:10"
"2963";"117";"4764";"Tidak Ada";"2";"50";"2018-09-08";"13:53:33"
"2964";"117";"4765";"Tidak Ada";"2";"50";"2018-09-08";"13:59:57"
"2965";"117";"4766";"Tidak Ada";"2";"50";"2018-09-08";"14:09:48"
"2966";"117";"4767";"Tidak Ada";"2";"50";"2018-09-08";"14:12:06"
"2967";"117";"4768";"Tidak Ada";"2";"50";"2018-09-08";"14:20:11"
"2968";"117";"4769";"Tidak Ada";"2";"50";"2018-09-08";"14:23:17"
"2969";"117";"4770";"Tidak Ada";"2";"50";"2018-09-08";"14:27:50"
"2970";"117";"4771";"Tidak Ada";"2";"50";"2018-09-08";"14:30:48"
"2971";"117";"4772";"Tidak Ada";"2";"50";"2018-09-08";"14:33:11"
"2972";"5926";"248912";"Tidak Ada";"2";"45";"2018-09-08";"14:35:31"
"2973";"5926";"248913";"Tidak Ada";"2";"45";"2018-09-08";"14:37:30"
"2974";"117";"4773";"Tidak Ada";"2";"50";"2018-09-08";"14:38:07"
"2975";"5926";"248914";"130 kg";"2";"45";"2018-09-08";"14:40:14"
"2976";"5926";"248914";"135 kg";"2";"45";"2018-09-08";"14:40:24"
"2977";"117";"4774";"Tidak Ada";"2";"50";"2018-09-08";"14:40:38"
"2978";"5926";"248915";"160 kg";"2";"45";"2018-09-08";"14:41:40"
"2979";"5926";"248915";"165 kg.";"2";"45";"2018-09-08";"14:41:49"
"2980";"5926";"248916";"Tidak Ada";"2";"45";"2018-09-08";"14:42:37"
"2981";"5926";"248918";"Tidak Ada";"2";"45";"2018-09-08";"14:43:34"
"2982";"117";"4775";"Tidak Ada";"2";"50";"2018-09-08";"14:44:02"
"2983";"5926";"248920";"Tidak Ada";"2";"45";"2018-09-08";"14:44:51"
"2984";"5926";"248921";"Tidak Ada";"2";"45";"2018-09-08";"14:46:14"
"2985";"117";"4776";"Tidak Ada";"2";"50";"2018-09-08";"14:47:15"
"2986";"5926";"248922";"166 Kg";"2";"45";"2018-09-08";"14:47:20"
"2987";"5926";"248923";"179 kg";"2";"45";"2018-09-08";"14:49:50"
"2988";"5926";"248923";"311 kg";"2";"45";"2018-09-08";"14:49:58"
"2989";"117";"4777";"Tidak Ada";"2";"50";"2018-09-08";"14:50:45"
"2990";"5926";"248926";"170 kg";"2";"45";"2018-09-08";"14:51:05"
"2991";"5926";"248926";"180 kg";"2";"45";"2018-09-08";"14:51:12"
"2992";"5926";"248928";"Tidak Ada";"2";"45";"2018-09-08";"14:52:40"
"2993";"5926";"248929";"Tidak Ada";"2";"45";"2018-09-08";"14:53:37"
"2994";"117";"4778";"Tidak Ada";"2";"50";"2018-09-08";"14:54:31"
"2995";"117";"4779";"Tidak Ada";"2";"50";"2018-09-08";"14:56:52"
"2996";"117";"4780";"Tidak Ada";"2";"50";"2018-09-08";"14:59:08"
"2997";"123";"5209";"Tidak Ada";"2";"50";"2018-09-08";"15:01:19"
"2998";"123";"5210";"Tidak Ada";"2";"50";"2018-09-08";"15:04:37"
"2999";"5816";"244358";"Tidak Ada";"2";"45";"2018-09-08";"15:10:01"
"3000";"5816";"244360";"Tidak Ada";"2";"45";"2018-09-08";"15:11:29"
"3001";"5816";"244361";"Tidak Ada";"2";"45";"2018-09-08";"15:14:52"
"3002";"5816";"244362";"Tidak Ada";"2";"45";"2018-09-08";"15:15:35"
"3003";"123";"5211";"Tidak Ada";"2";"50";"2018-09-08";"15:17:34"
"3004";"5816";"244363";"Tidak Ada";"2";"45";"2018-09-08";"15:18:01"
"3005";"5816";"244364";"Tidak Ada";"2";"45";"2018-09-08";"15:19:24"
"3006";"5816";"244365";"Tidak Ada";"2";"45";"2018-09-08";"15:20:29"
"3007";"5816";"244366";"Tidak Ada";"2";"45";"2018-09-08";"15:21:16"
"3008";"4";"138";"Tidak Ada";"2";"53";"2018-09-08";"15:22:44"
"3009";"5816";"244367";"Tidak Ada";"2";"45";"2018-09-08";"15:23:42"
"3010";"123";"5212";"Tidak Ada";"2";"50";"2018-09-08";"15:23:50"
"3011";"5816";"244368";"Tidak Ada";"2";"45";"2018-09-08";"15:24:54"
"3012";"4";"139";"dua";"2";"53";"2018-09-08";"15:25:01"
"3013";"123";"5213";"ke-5";"2";"50";"2018-09-08";"15:26:01"
"3014";"5816";"244338";"Tidak Ada";"2";"45";"2018-09-08";"15:26:42"
"3015";"5816";"244339";"Tidak Ada";"2";"45";"2018-09-08";"15:27:48"
"3016";"5816";"244340";"Tidak Ada";"2";"45";"2018-09-08";"15:29:43"
"3017";"123";"5214";"Tidak Ada";"2";"50";"2018-09-08";"15:30:34"
"3018";"5816";"244341";"Tidak Ada";"2";"45";"2018-09-08";"15:30:52"
"3019";"4";"140";"Tidak Ada";"2";"53";"2018-09-08";"15:31:21"
"3020";"4";"141";"3";"2";"53";"2018-09-08";"15:34:32"
"3021";"4";"141";"4";"2";"53";"2018-09-08";"15:34:37"
"3022";"5919";"248636";"Tidak Ada";"2";"62";"2018-09-08";"15:36:08"
"3023";"123";"5215";"Tidak Ada";"2";"50";"2018-09-08";"15:36:54"
"3024";"5816";"244342";"Tidak Ada";"2";"45";"2018-09-08";"15:37:25"
"3025";"5919";"248637";"Tidak Ada";"2";"62";"2018-09-08";"15:38:10"
"3026";"5816";"244343";"Tidak Ada";"2";"45";"2018-09-08";"15:38:17"
"3027";"5919";"248638";"Tidak Ada";"2";"62";"2018-09-08";"15:39:22"
"3028";"123";"5216";"20 ribu";"2";"50";"2018-09-08";"15:40:02"
"3029";"123";"5216";"105 layar";"2";"50";"2018-09-08";"15:40:29"
"3030";"5816";"244344";"96 persen";"2";"45";"2018-09-08";"15:40:45"
"3031";"5816";"244344";"Tidak Ada";"2";"45";"2018-09-08";"15:40:49"
"3032";"5816";"244345";"Tidak Ada";"2";"45";"2018-09-08";"15:43:34"
"3033";"123";"5217";"Tidak Ada";"2";"50";"2018-09-08";"15:44:39"
"3034";"5816";"244346";"Tidak Ada";"2";"45";"2018-09-08";"15:44:53"
"3035";"5816";"244347";"Tidak Ada";"2";"45";"2018-09-08";"15:46:26"
"3036";"123";"5218";"7 penghargaan";"2";"50";"2018-09-08";"15:47:00"
"3037";"5816";"244348";"Tidak Ada";"2";"45";"2018-09-08";"15:47:49"
"3038";"123";"5219";"Tidak Ada";"2";"50";"2018-09-08";"15:49:42"
"3039";"5816";"244349";"Tidak Ada";"2";"45";"2018-09-08";"15:50:48"
"3040";"4";"142";"9";"2";"53";"2018-09-08";"15:51:04"
"3041";"4";"142";"6";"2";"53";"2018-09-08";"15:51:09"
"3042";"4";"142";"96";"2";"53";"2018-09-08";"15:51:14"
"3043";"4";"142";"8";"2";"53";"2018-09-08";"15:51:19"
"3044";"4";"142";"5";"2";"53";"2018-09-08";"15:51:23"
"3045";"4";"142";"85";"2";"53";"2018-09-08";"15:51:27"
"3046";"123";"5220";"Tidak Ada";"2";"50";"2018-09-08";"15:51:51"
"3047";"5816";"244350";"12 persen";"2";"45";"2018-09-08";"15:53:21"
"3048";"5816";"244351";"Tidak Ada";"2";"45";"2018-09-08";"15:54:56"
"3049";"123";"5221";"Tidak Ada";"2";"50";"2018-09-08";"15:55:18"
"3050";"5816";"244352";"Tidak Ada";"2";"45";"2018-09-08";"15:56:55"
"3051";"5816";"244353";"Tidak Ada";"2";"45";"2018-09-08";"15:58:04"
"3052";"123";"5222";"Tidak Ada";"2";"50";"2018-09-08";"15:58:39"
"3053";"5816";"244354";"108 karyawan";"2";"45";"2018-09-08";"16:00:10"
"3054";"5816";"244354";"30 jam per minggu";"2";"45";"2018-09-08";"16:00:25"
"3055";"5816";"244354";"138 pasangan";"2";"45";"2018-09-08";"16:00:37"
"3056";"5816";"244354";"105 manager";"2";"45";"2018-09-08";"16:00:45"
"3057";"5816";"244354";"Tidak Ada";"2";"45";"2018-09-08";"16:00:47"
"3058";"123";"5223";"Tidak Ada";"2";"50";"2018-09-08";"16:01:52"
"3059";"5816";"244355";"Tidak Ada";"2";"45";"2018-09-08";"16:02:07"
"3060";"5816";"244356";"Tidak Ada";"2";"45";"2018-09-08";"16:03:15"
"3061";"5816";"244357";"Tidak Ada";"2";"45";"2018-09-08";"16:04:41"
"3062";"123";"5224";"Tidak Ada";"2";"50";"2018-09-08";"16:06:53"
"3063";"123";"5225";"Tidak Ada";"2";"50";"2018-09-08";"16:18:46"
"3064";"123";"5226";"Tidak Ada";"2";"50";"2018-09-08";"16:20:30"
"3065";"123";"5227";"Tidak Ada";"2";"50";"2018-09-08";"16:24:45"
"3066";"123";"5228";"Tidak Ada";"2";"50";"2018-09-08";"17:33:48"
"3067";"123";"5229";"Tidak Ada";"2";"50";"2018-09-08";"17:36:05"
"3068";"123";"5230";"keenam";"2";"50";"2018-09-08";"17:38:03"
"3069";"123";"5231";"Tidak Ada";"2";"50";"2018-09-08";"17:42:18"
"3070";"123";"5232";"Tidak Ada";"2";"50";"2018-09-08";"17:47:31"
"3071";"123";"5233";"Tidak Ada";"2";"50";"2018-09-08";"17:49:57"
"3072";"123";"5234";"Tidak Ada";"2";"50";"2018-09-08";"17:54:29"
"3073";"123";"5235";"Tidak Ada";"2";"50";"2018-09-08";"17:56:11"
"3074";"123";"5236";"Tidak Ada";"2";"50";"2018-09-08";"18:00:44"
"3075";"123";"5237";"Tidak Ada";"2";"50";"2018-09-08";"18:02:15"
"3076";"123";"5238";"Tidak Ada";"2";"50";"2018-09-08";"18:05:01"
"3077";"123";"5239";"Tidak Ada";"2";"50";"2018-09-08";"18:11:21"
"3078";"141";"5986";"Tidak Ada";"2";"54";"2018-09-08";"18:12:22"
"3079";"5952";"249851";"Tidak Ada";"2";"55";"2018-09-08";"18:36:03"
"3080";"5953";"249904";"Tidak Ada";"2";"55";"2018-09-08";"18:38:34"
"3081";"5854";"246119";"Tidak Ada";"2";"55";"2018-09-08";"18:39:43"
"3082";"5854";"246120";"Tidak Ada";"2";"55";"2018-09-08";"18:41:01"
"3083";"5854";"246121";"Tidak Ada";"2";"55";"2018-09-08";"18:43:00"
"3084";"5854";"246122";"Tidak Ada";"2";"55";"2018-09-08";"18:43:56"
"3085";"5854";"246123";"Tidak Ada";"2";"55";"2018-09-08";"18:44:59"
"3086";"45";"2100";"Tidak Ada";"2";"35";"2018-09-08";"18:45:39"
"3087";"5854";"246124";"Tidak Ada";"2";"55";"2018-09-08";"18:46:33"
"3088";"45";"2101";"Tidak Ada";"2";"35";"2018-09-08";"18:46:53"
"3089";"5854";"246125";"Tidak Ada";"2";"55";"2018-09-08";"18:47:26"
"3090";"5854";"246126";"Tidak Ada";"2";"55";"2018-09-08";"18:48:20"
"3091";"45";"2102";"Tidak Ada";"2";"35";"2018-09-08";"18:48:50"
"3092";"5854";"246127";"Tidak Ada";"2";"55";"2018-09-08";"18:49:16"
"3093";"5854";"246128";"Tidak Ada";"2";"55";"2018-09-08";"18:50:32"
"3094";"5854";"246129";"Tidak Ada";"2";"55";"2018-09-08";"18:51:13"
"3095";"5854";"246130";"Tidak Ada";"2";"55";"2018-09-08";"18:52:37"
"3096";"45";"2103";"Tidak Ada";"2";"35";"2018-09-08";"18:53:47"
"3097";"5854";"246131";"Tidak Ada";"2";"55";"2018-09-08";"18:54:05"
"3098";"45";"2104";"Tidak Ada";"2";"35";"2018-09-08";"18:54:49"
"3099";"5854";"246132";"Tidak Ada";"2";"55";"2018-09-08";"18:54:56"
"3100";"45";"2105";"Tidak Ada";"2";"35";"2018-09-08";"18:55:29"
"3101";"5854";"246133";"Tidak Ada";"2";"55";"2018-09-08";"18:55:50"
"3102";"5854";"246134";"Tidak Ada";"2";"55";"2018-09-08";"18:56:49"
"3103";"45";"2106";"16 meter";"2";"35";"2018-09-08";"18:57:19"
"3104";"45";"2106";"2-5 meter per detik";"2";"35";"2018-09-08";"18:57:33"
"3105";"45";"2106";"2 megawatt";"2";"35";"2018-09-08";"18:57:44"
"3106";"5854";"246135";"Tidak Ada";"2";"55";"2018-09-08";"18:58:01"
"3107";"45";"2107";"Tidak Ada";"2";"35";"2018-09-08";"18:59:11"
"3108";"5854";"246136";"Tidak Ada";"2";"55";"2018-09-08";"18:59:19"
"3109";"5854";"246137";"Tidak Ada";"2";"55";"2018-09-08";"19:00:25"
"3110";"5854";"246138";"Tidak Ada";"2";"55";"2018-09-08";"19:01:21"
"3111";"5854";"246139";"Tidak Ada";"2";"55";"2018-09-08";"19:02:20"
"3112";"5854";"246140";"Tidak Ada";"2";"55";"2018-09-08";"19:03:11"
"3113";"45";"2108";"20 megawatt";"2";"35";"2018-09-08";"19:03:25"
"3114";"5854";"246141";"Tidak Ada";"2";"55";"2018-09-08";"19:04:20"
"3115";"5955";"250031";"Tidak Ada";"2";"71";"2018-09-08";"19:04:35"
"3116";"5854";"246142";"Tidak Ada";"2";"55";"2018-09-08";"19:05:22"
"3117";"5854";"246143";"Tidak Ada";"2";"55";"2018-09-08";"19:06:40"
"3118";"5955";"250032";"Tidak Ada";"2";"71";"2018-09-08";"19:06:40"
"3119";"45";"2109";"Tidak Ada";"2";"35";"2018-09-08";"19:06:50"
"3120";"5854";"246144";"Tidak Ada";"2";"55";"2018-09-08";"19:08:49"
"3121";"5955";"250033";"Tidak Ada";"2";"71";"2018-09-08";"19:09:02"
"3122";"5955";"250034";"Tidak Ada";"2";"71";"2018-09-08";"19:10:23"
"3123";"5854";"246145";"Tidak Ada";"2";"55";"2018-09-08";"19:10:34"
"3124";"5961";"250257";"Tidak Ada";"2";"71";"2018-09-08";"19:12:27"
"3125";"5854";"246146";"Tidak Ada";"2";"55";"2018-09-08";"19:13:31"
"3126";"5961";"250258";"Tidak Ada";"2";"71";"2018-09-08";"19:13:55"
"3127";"5854";"246147";"Tidak Ada";"2";"55";"2018-09-08";"19:14:48"
"3128";"5854";"246148";"Tidak Ada";"2";"55";"2018-09-08";"19:16:09"
"3129";"45";"2110";"Tidak Ada";"2";"35";"2018-09-08";"19:16:33"
"3130";"5961";"250259";"Tidak Ada";"2";"71";"2018-09-08";"19:17:35"
"3131";"5854";"246149";"Tidak Ada";"2";"55";"2018-09-08";"19:18:15"
"3132";"5854";"246150";"Tidak Ada";"2";"55";"2018-09-08";"19:19:24"
"3133";"5961";"250260";"Tidak Ada";"2";"71";"2018-09-08";"19:20:21"
"3134";"5854";"246151";"Tidak Ada";"2";"55";"2018-09-08";"19:21:30"
"3135";"5961";"250261";"Tidak Ada";"2";"71";"2018-09-08";"19:21:46"
"3136";"5961";"250264";"Tidak Ada";"2";"71";"2018-09-08";"19:22:49"
"3137";"5854";"246152";"Tidak Ada";"2";"55";"2018-09-08";"19:22:52"
"3138";"5854";"246153";"Tidak Ada";"2";"55";"2018-09-08";"19:25:46"
"3139";"5961";"250265";"Tidak Ada";"2";"71";"2018-09-08";"19:25:53"
"3140";"5854";"246154";"Tidak Ada";"2";"55";"2018-09-08";"19:26:47"
"3141";"5854";"246155";"Tidak Ada";"2";"55";"2018-09-08";"19:27:57"
"3142";"5961";"250227";"Tidak Ada";"2";"71";"2018-09-08";"19:28:27"
"3143";"5854";"246156";"Tidak Ada";"2";"55";"2018-09-08";"19:29:28"
"3144";"5961";"250228";"Tidak Ada";"2";"71";"2018-09-08";"19:30:32"
"3145";"5854";"246157";"Tidak Ada";"2";"55";"2018-09-08";"19:31:46"
"3146";"5961";"250229";"Tidak Ada";"2";"71";"2018-09-08";"19:31:48"
"3147";"5854";"246158";"Tidak Ada";"2";"55";"2018-09-08";"19:32:55"
"3148";"5961";"250230";"Tidak Ada";"2";"71";"2018-09-08";"19:33:37"
"3149";"5854";"246159";"Tidak Ada";"2";"55";"2018-09-08";"19:33:54"
"3150";"5961";"250231";"Tidak Ada";"2";"71";"2018-09-08";"19:36:58"
"3151";"5961";"250232";"Tidak Ada";"2";"71";"2018-09-08";"19:39:02"
"3152";"5854";"246160";"Tidak Ada";"2";"55";"2018-09-08";"19:39:07"
"3153";"5854";"246161";"Tidak Ada";"2";"55";"2018-09-08";"19:41:10"
"3154";"5961";"250233";"Tidak Ada";"2";"71";"2018-09-08";"19:41:27"
"3155";"5854";"246162";"Tidak Ada";"2";"55";"2018-09-08";"19:42:45"
"3156";"5961";"250234";"Tidak Ada";"2";"71";"2018-09-08";"19:43:01"
"3157";"5854";"246163";"Tidak Ada";"2";"55";"2018-09-08";"19:43:56"
"3158";"5854";"246164";"Tidak Ada";"2";"55";"2018-09-08";"19:44:46"
"3159";"5854";"246165";"Tidak Ada";"2";"55";"2018-09-08";"19:45:38"
"3160";"5961";"250237";"Tidak Ada";"2";"71";"2018-09-08";"19:46:05"
"3161";"5854";"246166";"Tidak Ada";"2";"55";"2018-09-08";"19:46:22"
"3162";"5854";"246167";"Tidak Ada";"2";"55";"2018-09-08";"19:47:23"
"3163";"5854";"246168";"Tidak Ada";"2";"55";"2018-09-08";"19:48:09"
"3164";"5854";"246169";"Tidak Ada";"2";"55";"2018-09-08";"19:49:23"
"3165";"5854";"246170";"Tidak Ada";"2";"55";"2018-09-08";"19:50:16"
"3166";"5854";"246171";"Tidak Ada";"2";"55";"2018-09-08";"19:51:30"
"3167";"5961";"250238";"Tidak Ada";"2";"71";"2018-09-08";"19:52:55"
"3168";"5961";"250239";"Tidak Ada";"2";"71";"2018-09-08";"19:59:31"
"3169";"123";"5240";"Tidak Ada";"2";"50";"2018-09-08";"22:08:57"
"3170";"123";"5241";"Tidak Ada";"2";"50";"2018-09-08";"22:10:28"
"3171";"123";"5242";"Tidak Ada";"2";"50";"2018-09-08";"22:12:21"
"3172";"123";"5243";"20 ribu";"2";"50";"2018-09-08";"22:15:15"
"3173";"123";"5243";"105 layar";"2";"50";"2018-09-08";"22:15:20"
"3174";"123";"5244";"500 ribu";"2";"50";"2018-09-08";"22:18:08"
"3175";"123";"5244";"2,6 juta";"2";"50";"2018-09-08";"22:18:31"
"3176";"123";"5244";"4 juta penonton";"2";"50";"2018-09-08";"22:19:10"
"3177";"123";"5244";"4 juta";"2";"50";"2018-09-08";"22:19:26"
"3178";"123";"5245";"200 ribu penonton";"2";"50";"2018-09-08";"22:23:35"
"3179";"123";"5245";"200 ribu";"2";"50";"2018-09-08";"22:23:48"
"3180";"123";"5246";"Tidak Ada";"2";"50";"2018-09-08";"22:27:35"
"3181";"123";"5247";"Tidak Ada";"2";"50";"2018-09-08";"22:29:18"
"3182";"123";"5248";"Tidak Ada";"2";"50";"2018-09-08";"22:31:57"
"3183";"123";"5249";"Tidak Ada";"2";"50";"2018-09-08";"22:33:22"
"3184";"123";"5250";"Tidak Ada";"2";"50";"2018-09-08";"22:35:38"
"3185";"123";"5251";"Tidak Ada";"2";"50";"2018-09-08";"22:38:58"
"3186";"123";"5252";"Tidak Ada";"2";"50";"2018-09-08";"22:41:12"
"3187";"123";"5253";"Tidak Ada";"2";"50";"2018-09-08";"22:43:50"
"3188";"123";"5254";"Tidak Ada";"2";"50";"2018-09-08";"22:46:39"
"3189";"123";"5255";"Tidak Ada";"2";"50";"2018-09-08";"22:52:41"
"3190";"123";"5256";"Tidak Ada";"2";"50";"2018-09-08";"22:54:19"
"3191";"123";"5257";"Tidak Ada";"2";"50";"2018-09-08";"22:58:02"
"3192";"123";"5258";"Tidak Ada";"2";"50";"2018-09-08";"23:00:24"
"3193";"123";"5259";"Tidak Ada";"2";"50";"2018-09-08";"23:01:49"
"3194";"123";"5260";"Tidak Ada";"2";"50";"2018-09-08";"23:03:51"
"3195";"123";"5261";"Tidak Ada";"2";"50";"2018-09-08";"23:05:34"
"3196";"123";"5262";"Tidak Ada";"2";"50";"2018-09-08";"23:07:46"
"3197";"136";"5720";"ke-19";"2";"50";"2018-09-08";"23:15:32"
"3198";"136";"5720";"ke-20";"2";"50";"2018-09-08";"23:15:40"
"3199";"136";"5721";"Tidak Ada";"2";"50";"2018-09-08";"23:21:09"
"3200";"136";"5722";"51 trofi";"2";"50";"2018-09-08";"23:22:14"
"3201";"136";"5723";"Tidak Ada";"2";"50";"2018-09-08";"23:25:34"
"3202";"136";"5724";"ke-20th";"2";"50";"2018-09-08";"23:27:22"
"3203";"136";"5725";"Tidak Ada";"2";"50";"2018-09-08";"23:30:51"
"3204";"136";"5726";"Tidak Ada";"2";"50";"2018-09-08";"23:33:26"
"3205";"136";"5727";"Tidak Ada";"2";"50";"2018-09-08";"23:35:00"
"3206";"136";"5728";"Tidak Ada";"2";"50";"2018-09-08";"23:36:26"
"3207";"136";"5729";"Tidak Ada";"2";"50";"2018-09-08";"23:38:48"
"3208";"136";"5730";"Tidak Ada";"2";"50";"2018-09-08";"23:42:26"
"3209";"136";"5731";"Tidak Ada";"2";"50";"2018-09-08";"23:44:26"
"3210";"136";"5732";"Tidak Ada";"2";"50";"2018-09-08";"23:47:33"
"3211";"136";"5733";"Tidak Ada";"2";"50";"2018-09-08";"23:49:54"
"3212";"5813";"244251";"beberapa";"2";"61";"2018-09-09";"12:04:38"
"3213";"5813";"244254";"Tidak Ada";"2";"61";"2018-09-10";"01:12:22"
"3214";"5813";"244255";"sangat tinggi";"2";"61";"2018-09-10";"01:14:34"
"3215";"5813";"244256";"Tidak Ada";"2";"61";"2018-09-10";"01:16:40"
"3216";"5813";"244257";"Tidak Ada";"2";"61";"2018-09-10";"01:18:56"
"3217";"5813";"244260";"Tidak Ada";"2";"61";"2018-09-10";"01:20:40"
"3218";"5813";"244219";"Tidak Ada";"2";"61";"2018-09-10";"01:24:24"
"3219";"5813";"244220";"Tidak Ada";"2";"61";"2018-09-10";"01:25:59"
"3220";"5813";"244221";"Tidak Ada";"2";"61";"2018-09-10";"01:28:29"
"3221";"5813";"244224";"Tidak Ada";"2";"61";"2018-09-10";"01:30:24"
"3222";"5813";"244225";"Tidak Ada";"2";"61";"2018-09-10";"01:31:53"
"3223";"5813";"244226";"Tidak Ada";"2";"61";"2018-09-10";"01:33:15"
"3224";"4";"143";"Tidak Ada";"2";"2";"2018-09-10";"18:14:38"
"3225";"5813";"244228";"Tidak Ada";"2";"61";"2018-09-15";"19:23:02"
"3226";"5813";"244229";"Tidak Ada";"2";"61";"2018-09-15";"19:24:31"
"3227";"5813";"244230";"Tidak Ada";"2";"61";"2018-09-15";"19:25:43"
"3228";"5813";"244232";"Tidak Ada";"2";"61";"2018-09-15";"19:28:01"
"3229";"5813";"244234";"Tidak Ada";"2";"61";"2018-09-15";"19:28:54"
"3230";"5813";"244235";"sedikit";"2";"61";"2018-09-15";"19:30:47"
"3231";"5813";"244236";"Tidak Ada";"2";"61";"2018-09-15";"19:31:33"
"3232";"5813";"244237";"Tidak Ada";"2";"61";"2018-09-15";"19:33:27"
"3233";"5813";"244239";"Tidak Ada";"2";"61";"2018-09-15";"19:35:14"
"3234";"5813";"244242";"Tidak Ada";"2";"61";"2018-09-15";"19:36:13"
"3235";"5813";"244243";"Tidak Ada";"2";"61";"2018-09-15";"19:37:25"
"3236";"5813";"244244";"Tidak Ada";"2";"61";"2018-09-15";"19:40:23"
"3237";"5813";"244249";"Tidak Ada";"2";"61";"2018-09-15";"19:42:07"
"3238";"5813";"244250";"Tidak Ada";"2";"61";"2018-09-15";"19:42:53"
"3239";"5848";"245921";"mayoritas";"2";"61";"2018-09-15";"19:54:48"
"3240";"5848";"245922";"Tidak Ada";"2";"61";"2018-09-15";"19:56:16"
"3241";"5848";"245923";"Tidak Ada";"2";"61";"2018-09-15";"19:57:25"
"3242";"5848";"245926";"tiga";"2";"61";"2018-09-15";"19:59:41"
"3243";"5848";"245899";"Tidak Ada";"2";"61";"2018-09-15";"20:01:25"
"3244";"5848";"245900";"Tidak Ada";"2";"61";"2018-09-15";"20:02:17"
"3245";"5848";"245901";"Tidak Ada";"2";"61";"2018-09-15";"20:03:07"
"3246";"5848";"245902";"Tidak Ada";"2";"61";"2018-09-15";"20:04:06"
"3247";"5848";"245903";"Tidak Ada";"2";"61";"2018-09-15";"20:05:20"
"3248";"5848";"245904";"205";"2";"61";"2018-09-15";"20:07:15"
"3249";"222";"9470";"Tidak Ada";"2";"31";"2018-11-15";"01:35:31"
"3250";"222";"9471";"Tidak Ada";"2";"31";"2018-11-15";"01:37:08"
"3251";"222";"9472";"Tidak Ada";"2";"31";"2018-11-15";"01:40:01"
"3252";"222";"9473";"Tidak Ada";"2";"31";"2018-11-15";"01:41:39"
"3253";"222";"9474";"Tidak Ada";"2";"31";"2018-11-15";"01:43:01"
"3254";"222";"9475";"Tidak Ada";"2";"31";"2018-11-15";"01:44:13"
"3255";"222";"9476";"2016";"2";"31";"2018-11-15";"01:45:54"
"3256";"222";"9477";"Tidak Ada";"2";"31";"2018-11-15";"01:47:24"
"3257";"222";"9478";"Tidak Ada";"2";"31";"2018-11-15";"01:48:48"
"3258";"222";"9479";"20";"2";"31";"2018-11-15";"01:49:51"
"3259";"222";"9479";"60";"2";"31";"2018-11-15";"01:50:03"
"3260";"222";"9480";"Tidak Ada";"2";"31";"2018-11-15";"01:53:08"
"3261";"222";"9481";"dua";"2";"31";"2018-11-15";"01:56:41"
"3262";"222";"9482";"Tidak Ada";"2";"31";"2018-11-15";"01:59:09"
"3263";"222";"9483";"Tidak Ada";"2";"31";"2018-11-15";"02:00:59"
"3264";"222";"9484";"Tidak Ada";"2";"31";"2018-11-15";"02:04:59"
"3265";"222";"9486";"Tidak Ada";"2";"31";"2018-11-15";"02:29:25"
"3266";"222";"9487";"Tidak Ada";"2";"31";"2018-11-15";"02:31:11"
"3267";"255";"11065";"Tidak Ada";"2";"42";"2018-11-16";"01:41:06"
"3268";"255";"11067";"Tidak Ada";"2";"42";"2018-11-16";"01:43:13"
"3269";"255";"11068";"Tidak Ada";"2";"42";"2018-11-16";"01:49:55"
"3270";"255";"11069";"Tidak Ada";"2";"42";"2018-11-16";"01:53:48"
"3271";"255";"11070";"Tidak Ada";"2";"42";"2018-11-16";"01:55:18"
"3272";"255";"11071";"Tidak Ada";"2";"42";"2018-11-16";"01:57:08"
"3273";"255";"11072";"Tidak Ada";"2";"42";"2018-11-16";"02:01:03"
"3274";"255";"11073";"Tidak Ada";"2";"42";"2018-11-16";"02:02:29"
"3275";"255";"11020";"Tidak Ada";"2";"42";"2018-11-16";"02:04:45"
"3276";"255";"11021";"Tidak Ada";"2";"42";"2018-11-16";"13:09:43"
"3277";"255";"11023";"Tidak Ada";"2";"42";"2018-11-16";"13:11:29"
"3278";"255";"11024";"Tidak Ada";"2";"42";"2018-11-16";"13:16:46"
"3279";"255";"11025";"Tidak Ada";"2";"42";"2018-11-16";"13:18:07"
"3280";"255";"11026";"Tidak Ada";"2";"42";"2018-11-16";"13:22:34"
"3281";"255";"11027";"Tidak Ada";"2";"42";"2018-11-16";"13:26:59"
"3282";"255";"11028";"Tidak Ada";"2";"42";"2018-11-16";"13:28:24"
