"id_organisasi";"id_berita";"id_kalimat";"nama_organisasi";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"2708";"5959";"250175";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:45:53"
"2709";"116";"4743";"Tidak Ada";"1";"2";"50";"2018-09-08";"00:46:06"
"2710";"5958";"250126";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:46:50"
"2711";"204";"8922";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:47:23"
"2712";"5959";"250176";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:47:48"
"2713";"204";"8923";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:48:17"
"2714";"5958";"250128";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:48:24"
"2715";"5959";"250177";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:49:16"
"2716";"5958";"250129";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:49:46"
"2717";"117";"4744";"Tidak Ada";"1";"2";"50";"2018-09-08";"00:50:05"
"2718";"204";"8924";"Tidak Ada";"1";"2";"33";"2018-09-08";"00:50:11"
"2719";"204";"8925";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:51:47"
"2720";"5958";"250130";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:52:33"
"2721";"204";"8926";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:52:34"
"2722";"5959";"250178";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:52:57"
"2723";"5958";"250133";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:54:00"
"2724";"204";"8927";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:54:09"
"2725";"5959";"250179";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:54:30"
"2726";"204";"8928";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:54:49"
"2727";"5958";"250134";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:55:17"
"2728";"5959";"250180";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:55:39"
"2729";"204";"8929";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:55:46"
"2730";"5959";"250181";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:57:06"
"2731";"5936";"249260";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:57:31"
"2732";"204";"8930";"Tidak Ada";"1";"1";"33";"2018-09-08";"00:58:33"
"2733";"5936";"249267";"Tidak Ada";"1";"2";"49";"2018-09-08";"00:59:22"
"2734";"5959";"250182";"Tidak Ada";"1";"2";"71";"2018-09-08";"00:59:55"
"2735";"204";"8931";"TidakOne Direction Ada";"1";"2";"33";"2018-09-08";"01:00:25"
"2736";"5936";"249268";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:01:01"
"2737";"204";"8932";"Maroon5";"1";"2";"33";"2018-09-08";"01:01:59"
"2738";"5959";"250183";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:02:35"
"2739";"5936";"249270";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:02:45"
"2740";"204";"8933";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:03:01"
"2741";"5959";"250184";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:03:43"
"2742";"5936";"249271";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:04:26"
"2743";"5955";"250035";"kantor pemda";"1";"2";"71";"2018-09-08";"01:04:54"
"2744";"204";"8934";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:05:30"
"2745";"5955";"250036";"kantor desa";"1";"2";"71";"2018-09-08";"01:06:44"
"2746";"5936";"249284";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:06:46"
"2747";"5955";"250036";"kecamatan";"1";"2";"71";"2018-09-08";"01:07:04"
"2748";"204";"8935";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:07:19"
"2749";"204";"8936";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:09:23"
"2750";"5955";"250037";"Menteri Keuangan";"1";"2";"71";"2018-09-08";"01:10:15"
"2751";"5936";"249288";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:11:05"
"2752";"204";"8937";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:11:26"
"2753";"5936";"249295";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:12:12"
"2754";"204";"8938";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:12:39"
"2755";"5962";"250296";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:13:28"
"2756";"204";"8939";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:14:05"
"2757";"5962";"250297";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:14:55"
"2758";"5955";"250038";"BNPB";"1";"2";"71";"2018-09-08";"01:15:04"
"2759";"5955";"250038";"kementerian serta lembaga";"1";"2";"71";"2018-09-08";"01:15:20"
"2760";"204";"8940";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:15:29"
"2761";"5962";"250267";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:16:01"
"2762";"204";"8941";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:16:32"
"2763";"5955";"250039";"BNPB";"1";"2";"71";"2018-09-08";"01:17:48"
"2764";"201";"8827";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:18:39"
"2765";"201";"8828";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:19:36"
"2766";"5955";"250040";"BNPB";"1";"2";"71";"2018-09-08";"01:20:28"
"2767";"201";"8829";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:21:01"
"2768";"5962";"250268";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:21:48"
"2769";"201";"8830";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:21:59"
"2770";"5955";"250041";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:23:01"
"2771";"201";"8756";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:23:20"
"2772";"5962";"250269";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:24:21"
"2773";"201";"8757";"Tidak Ada";"1";"2";"33";"2018-09-08";"01:24:30"
"2774";"5955";"250042";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:25:53"
"2775";"5962";"250270";"Motovaganza";"1";"2";"49";"2018-09-08";"01:26:32"
"2776";"5962";"250271";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:28:14"
"2777";"5962";"250272";"Motorexpretz";"1";"2";"49";"2018-09-08";"01:29:19"
"2778";"5955";"250043";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:29:31"
"2779";"117";"4745";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:29:54"
"2780";"5962";"250273";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:30:44"
"2781";"5955";"249995";"TNI Angkatan Udara";"1";"2";"71";"2018-09-08";"01:31:09"
"2782";"5962";"250274";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:31:57"
"2783";"5962";"250275";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:34:00"
"2784";"5962";"250276";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:34:59"
"2785";"5955";"249996";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:35:01"
"2786";"5962";"250277";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:36:08"
"2787";"5955";"249997";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:36:43"
"2788";"5962";"250278";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:37:04"
"2789";"5955";"249998";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:37:56"
"2790";"5962";"250282";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:38:34"
"2791";"5955";"249999";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:39:33"
"2792";"5962";"250283";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:39:45"
"2793";"5962";"250286";"MotoGP";"1";"2";"49";"2018-09-08";"01:40:23"
"2794";"5962";"250286";"Superbike\/WSBK";"1";"2";"49";"2018-09-08";"01:40:33"
"2795";"5955";"250000";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:40:44"
"2796";"5962";"250287";"Tidak Ada";"1";"2";"49";"2018-09-08";"01:42:36"
"2797";"5955";"250001";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:42:59"
"2798";"5955";"250003";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:44:15"
"2799";"117";"4746";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:44:19"
"2800";"117";"4747";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:46:47"
"2801";"117";"4748";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:49:33"
"2802";"5955";"250004";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:50:02"
"2803";"5955";"250005";"BNPB";"1";"2";"71";"2018-09-08";"01:52:21"
"2804";"5955";"250007";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:53:43"
"2805";"117";"4749";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:53:47"
"2806";"5955";"250008";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:55:15"
"2807";"5955";"250009";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:56:20"
"2808";"5955";"250010";"Tidak Ada";"1";"2";"71";"2018-09-08";"01:57:53"
"2809";"117";"4750";"Tidak Ada";"1";"2";"50";"2018-09-08";"01:58:36"
"2810";"5955";"250011";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:00:42"
"2811";"117";"4751";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:00:57"
"2812";"5955";"250012";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:03:16"
"2813";"117";"4752";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:03:18"
"2814";"5955";"250013";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:05:54"
"2815";"5955";"250014";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:07:11"
"2816";"5955";"250016";"Satgas";"1";"2";"71";"2018-09-08";"02:08:58"
"2817";"5955";"250017";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:10:43"
"2818";"117";"4753";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:11:28"
"2819";"5955";"250018";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:12:10"
"2820";"117";"4754";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:13:13"
"2821";"5955";"250019";"Dinas Sosial";"1";"2";"71";"2018-09-08";"02:13:43"
"2822";"5955";"250020";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:15:01"
"2823";"117";"4755";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:15:03"
"2824";"5955";"250022";"kantor pemda";"1";"2";"71";"2018-09-08";"02:16:30"
"2825";"5955";"250023";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:17:47"
"2826";"5955";"250024";"Badan Nasional Penanggulangan Bencana";"1";"2";"71";"2018-09-08";"02:18:57"
"2827";"5955";"250025";"BNPB";"1";"2";"71";"2018-09-08";"02:20:23"
"2828";"5955";"250026";"TNI";"1";"2";"71";"2018-09-08";"02:22:52"
"2829";"117";"4756";"Tidak Ada";"1";"2";"50";"2018-09-08";"02:27:01"
"2830";"5955";"250027";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:29:00"
"2831";"5955";"250028";"TNI";"1";"2";"71";"2018-09-08";"02:30:33"
"2832";"5955";"250029";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:32:32"
"2833";"5955";"250030";"Tidak Ada";"1";"2";"71";"2018-09-08";"02:33:23"
"2834";"306";"13147";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:12:56"
"2835";"306";"13148";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:14:27"
"2836";"306";"13149";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:15:39"
"2837";"306";"13150";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:17:16"
"2838";"306";"13151";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:19:40"
"2839";"306";"13152";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:21:51"
"2840";"306";"13153";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:50:19"
"2841";"312";"13407";"Partai Demokrat";"1";"2";"69";"2018-09-08";"07:52:57"
"2842";"312";"13408";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:55:40"
"2843";"312";"13409";"Tidak Ada";"1";"2";"69";"2018-09-08";"07:57:41"
"2844";"192";"8400";"Tidak Ada";"1";"2";"34";"2018-09-08";"08:10:47"
"2845";"192";"8401";"Tidak Ada";"1";"2";"34";"2018-09-08";"08:13:04"
"2846";"192";"8402";"Tidak Ada";"1";"2";"34";"2018-09-08";"08:20:02"
"2847";"192";"8403";"Tidak Ada";"1";"2";"34";"2018-09-08";"08:24:08"
"2848";"192";"8404";"Tidak Ada";"1";"2";"34";"2018-09-08";"08:28:07"
"2849";"192";"8405";"Tidak Ada";"1";"2";"34";"2018-09-08";"08:33:56"
"2850";"351";"15095";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:44:35"
"2851";"351";"15096";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:47:32"
"2852";"351";"15097";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:49:10"
"2853";"351";"15098";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:50:28"
"2854";"351";"15099";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:52:15"
"2855";"351";"15100";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:55:09"
"2856";"351";"15101";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:55:59"
"2857";"351";"15102";"Tidak Ada";"1";"2";"43";"2018-09-08";"08:58:08"
"2858";"222";"9450";"Tidak Ada";"1";"1";"31";"2018-09-08";"09:33:59"
"2859";"222";"9451";"Tidak Ada";"1";"1";"31";"2018-09-08";"09:35:21"
"2860";"222";"9452";"Tidak Ada";"1";"1";"31";"2018-09-08";"09:40:32"
"2861";"222";"9453";"Tidak Ada";"1";"1";"31";"2018-09-08";"09:42:35"
"2862";"141";"5972";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:42:59"
"2863";"141";"5973";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:45:46"
"2864";"222";"9454";"Tidak Ada";"1";"1";"31";"2018-09-08";"09:46:43"
"2865";"222";"9455";"Tidak Ada";"1";"1";"31";"2018-09-08";"09:48:12"
"2866";"141";"5974";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:48:32"
"2867";"141";"5975";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:50:44"
"2868";"141";"5976";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:55:40"
"2869";"141";"5977";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:58:43"
"2870";"141";"5978";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:04:39"
"2871";"141";"5979";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:09:42"
"2872";"141";"5980";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:11:02"
"2873";"141";"5981";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:16:08"
"2874";"141";"5982";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:17:38"
"2875";"222";"9456";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:23:35"
"2876";"222";"9457";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:25:26"
"2877";"222";"9458";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:27:46"
"2878";"222";"9459";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:30:09"
"2879";"222";"9460";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:31:52"
"2880";"141";"5983";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:32:02"
"2881";"222";"9461";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:34:37"
"2882";"222";"9462";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:35:45"
"2883";"222";"9463";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:46:52"
"2884";"222";"9464";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:51:39"
"2885";"222";"9465";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:54:48"
"2886";"222";"9466";"Tidak Ada";"1";"1";"31";"2018-09-08";"10:58:34"
"2887";"222";"9467";"Tidak Ada";"1";"1";"31";"2018-09-08";"11:03:20"
"2888";"222";"9468";"Tidak Ada";"1";"1";"31";"2018-09-08";"11:05:48"
"2889";"222";"9469";"Tidak Ada";"1";"1";"31";"2018-09-08";"11:11:17"
"2890";"141";"5984";"Tidak Ada";"1";"2";"54";"2018-09-08";"11:37:04"
"2891";"141";"5985";"Tidak Ada";"1";"2";"54";"2018-09-08";"11:42:23"
"2892";"117";"4757";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:27:48"
"2893";"117";"4758";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:30:46"
"2894";"117";"4759";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:32:24"
"2895";"117";"4760";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:34:37"
"2896";"117";"4761";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:44:25"
"2897";"117";"4762";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:47:20"
"2898";"117";"4763";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:50:59"
"2899";"117";"4764";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:52:40"
"2900";"117";"4765";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:58:46"
"2901";"117";"4766";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:08:53"
"2902";"117";"4767";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:11:15"
"2903";"117";"4768";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:19:32"
"2904";"117";"4769";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:22:16"
"2905";"117";"4770";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:26:56"
"2906";"117";"4771";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:29:33"
"2907";"117";"4772";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:31:53"
"2908";"5926";"248912";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:34:45"
"2909";"117";"4773";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:35:54"
"2910";"5926";"248913";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:36:22"
"2911";"5926";"248914";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:38:53"
"2912";"117";"4774";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:39:39"
"2913";"5926";"248915";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:40:56"
"2914";"5926";"248916";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:42:15"
"2915";"5926";"248918";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:43:14"
"2916";"117";"4775";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:43:25"
"2917";"5926";"248920";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:44:05"
"2918";"5926";"248921";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:45:27"
"2919";"117";"4776";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:46:22"
"2920";"5926";"248922";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:46:44"
"2921";"5926";"248923";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:48:31"
"2922";"117";"4777";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:49:38"
"2923";"5926";"248926";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:50:33"
"2924";"5926";"248928";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:52:02"
"2925";"117";"4778";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:52:54"
"2926";"5926";"248929";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:53:08"
"2927";"117";"4779";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:56:04"
"2928";"117";"4780";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:58:19"
"2929";"123";"5209";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:00:23"
"2930";"123";"5210";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:03:53"
"2931";"5816";"244358";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:09:39"
"2932";"5816";"244360";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:10:46"
"2933";"5816";"244361";"The Independent";"1";"2";"45";"2018-09-08";"15:12:38"
"2934";"5816";"244361";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:13:21"
"2935";"5816";"244362";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:15:17"
"2936";"123";"5211";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:17:02"
"2937";"5816";"244363";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:17:31"
"2938";"5816";"244364";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:19:06"
"2939";"5816";"244365";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:19:56"
"2940";"5816";"244366";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:20:55"
"2941";"5816";"244366";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:20:56"
"2942";"123";"5212";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:21:06"
"2943";"4";"138";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:21:32"
"2944";"5816";"244367";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:23:24"
"2945";"5816";"244368";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:24:12"
"2946";"5816";"244338";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:25:57"
"2947";"4";"139";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:26:51"
"2948";"123";"5213";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:26:59"
"2949";"5816";"244339";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:27:08"
"2950";"5816";"244340";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:28:47"
"2951";"123";"5214";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:29:50"
"2952";"5816";"244341";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:30:18"
"2953";"4";"140";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:30:27"
"2954";"5816";"244342";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:34:37"
"2955";"5919";"248636";"Tidak Ada";"1";"2";"62";"2018-09-08";"15:35:45"
"2956";"123";"5215";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:36:08"
"2957";"4";"141";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:36:30"
"2958";"5919";"248637";"Tidak Ada";"1";"2";"62";"2018-09-08";"15:37:46"
"2959";"5816";"244343";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:37:59"
"2960";"5919";"248638";"Tidak Ada";"1";"2";"62";"2018-09-08";"15:39:00"
"2961";"5816";"244344";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:39:48"
"2962";"123";"5216";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:41:15"
"2963";"5816";"244345";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:42:00"
"2964";"5816";"244346";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:44:10"
"2965";"123";"5217";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:45:13"
"2966";"5816";"244347";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:45:29"
"2967";"123";"5218";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:47:42"
"2968";"5816";"244348";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:48:29"
"2969";"123";"5219";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:48:58"
"2970";"5816";"244349";"Associated Professional Sleep Societies";"1";"2";"45";"2018-09-08";"15:49:42"
"2971";"123";"5220";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:51:06"
"2972";"5816";"244350";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:51:49"
"2973";"4";"142";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:52:06"
"2974";"5816";"244351";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:54:25"
"2975";"5816";"244352";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:55:50"
"2976";"123";"5221";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:56:00"
"2977";"5816";"244353";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:57:26"
"2978";"5816";"244354";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:58:58"
"2979";"123";"5222";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:59:09"
"2980";"123";"5223";"Tidak Ada";"1";"2";"50";"2018-09-08";"16:01:12"
"2981";"5816";"244355";"Tidak Ada";"1";"2";"45";"2018-09-08";"16:01:28"
"2982";"5816";"244356";"Tidak Ada";"1";"2";"45";"2018-09-08";"16:02:55"
"2983";"5816";"244357";"Tidak Ada";"1";"2";"45";"2018-09-08";"16:03:47"
"2984";"123";"5224";"Tidak Ada";"1";"2";"50";"2018-09-08";"16:06:10"
"2985";"123";"5225";"Gerakan Aceh Merdeka \(GAM\)";"1";"2";"50";"2018-09-08";"16:14:59"
"2986";"123";"5225";"aparat keamanan negara";"1";"2";"50";"2018-09-08";"16:15:07"
"2987";"123";"5226";"Tidak Ada";"1";"2";"50";"2018-09-08";"16:21:03"
"2988";"123";"5227";"Tidak Ada";"1";"2";"50";"2018-09-08";"16:25:13"
"2989";"123";"5228";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:32:51"
"2990";"123";"5229";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:35:17"
"2991";"123";"5230";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:38:58"
"2992";"123";"5231";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:44:36"
"2993";"123";"5232";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:48:13"
"2994";"123";"5233";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:50:33"
"2995";"123";"5234";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:52:39"
"2996";"123";"5235";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:56:44"
"2997";"123";"5236";"Tidak Ada";"1";"2";"50";"2018-09-08";"17:58:48"
"2998";"123";"5237";"Tidak Ada";"1";"2";"50";"2018-09-08";"18:02:53"
"2999";"123";"5238";"Tidak Ada";"1";"2";"50";"2018-09-08";"18:04:12"
"3000";"141";"5986";"Tidak Ada";"1";"2";"54";"2018-09-08";"18:11:33"
"3001";"123";"5239";"Tidak Ada";"1";"2";"50";"2018-09-08";"18:11:59"
"3002";"5952";"249851";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:35:32"
"3003";"5953";"249904";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:37:36"
"3004";"5854";"246119";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:39:09"
"3005";"5854";"246120";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:40:23"
"3006";"5854";"246121";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:42:22"
"3007";"5854";"246122";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:43:27"
"3008";"45";"2100";"Tidak Ada";"1";"2";"35";"2018-09-08";"18:45:28"
"3009";"5854";"246123";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:45:36"
"3010";"5854";"246124";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:46:03"
"3011";"45";"2101";"Tidak Ada";"1";"2";"35";"2018-09-08";"18:46:43"
"3012";"5854";"246125";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:46:57"
"3013";"5854";"246126";"Tidak Ada";"1";"2";"55";"2018-09-08";"18:47:51"
