"id_produk";"id_berita";"id_kalimat";"nama_produk";"isValid";"id_submitter";"date_submit";"time_submit"
"2860";"306";"13148";"Tidak Ada";"2";"69";"2018-09-08";"07:15:08"
"2861";"306";"13149";"Tidak Ada";"2";"69";"2018-09-08";"07:16:22"
"2862";"306";"13150";"RBMK";"2";"69";"2018-09-08";"07:18:04"
"2863";"306";"13151";"Tidak Ada";"2";"69";"2018-09-08";"07:20:23"
"2864";"306";"13152";"Tidak Ada";"2";"69";"2018-09-08";"07:23:04"
"2865";"306";"13153";"Tidak Ada";"2";"69";"2018-09-08";"07:51:00"
"2866";"312";"13407";"Tidak Ada";"2";"69";"2018-09-08";"07:53:50"
"2867";"312";"13408";"Tidak Ada";"2";"69";"2018-09-08";"07:56:18"
"2868";"312";"13409";"Tidak Ada";"2";"69";"2018-09-08";"07:58:19"
"2869";"192";"8399";"Tidak Ada";"2";"34";"2018-09-08";"08:04:38"
"2870";"192";"8400";"singa gua";"2";"34";"2018-09-08";"08:12:21"
"2871";"192";"8401";"Tidak Ada";"2";"34";"2018-09-08";"08:13:55"
"2872";"192";"8401";"Tidak Ada";"2";"34";"2018-09-08";"08:13:56"
"2873";"192";"8402";"Tidak Ada";"2";"34";"2018-09-08";"08:20:36"
"2874";"192";"8403";"Tidak Ada";"2";"34";"2018-09-08";"08:26:07"
"2875";"192";"8404";"asteroid";"2";"34";"2018-09-08";"08:27:15"
"2876";"192";"8405";"bom atom";"2";"34";"2018-09-08";"08:33:07"
"2877";"351";"15095";"Tidak Ada";"2";"43";"2018-09-08";"08:45:11"
"2878";"351";"15096";"Tidak Ada";"2";"43";"2018-09-08";"08:47:54"
"2879";"351";"15097";"Tidak Ada";"2";"43";"2018-09-08";"08:49:32"
"2880";"351";"15098";"Tidak Ada";"2";"43";"2018-09-08";"08:50:53"
"2881";"351";"15099";"Tidak Ada";"2";"43";"2018-09-08";"08:52:47"
"2882";"351";"15100";"Tidak Ada";"2";"43";"2018-09-08";"08:55:30"
"2883";"351";"15101";"Tidak Ada";"2";"43";"2018-09-08";"08:56:21"
"2884";"351";"15102";"Tidak Ada";"2";"43";"2018-09-08";"08:58:24"
"2885";"222";"9450";"Tidak Ada";"2";"31";"2018-09-08";"09:34:21"
"2886";"222";"9451";"Tidak Ada";"2";"31";"2018-09-08";"09:35:40"
"2887";"222";"9452";"Tidak Ada";"2";"31";"2018-09-08";"09:40:28"
"2888";"222";"9453";"Tidak Ada";"2";"31";"2018-09-08";"09:45:07"
"2889";"222";"9454";"Tidak Ada";"2";"31";"2018-09-08";"09:47:03"
"2890";"141";"5973";"Tidak Ada";"2";"54";"2018-09-08";"09:47:16"
"2891";"222";"9455";"Tidak Ada";"2";"31";"2018-09-08";"09:48:38"
"2892";"141";"5974";"Tidak Ada";"2";"54";"2018-09-08";"09:49:41"
"2893";"141";"5975";"Tidak Ada";"2";"54";"2018-09-08";"09:52:05"
"2894";"141";"5976";"Tidak Ada";"2";"54";"2018-09-08";"09:57:41"
"2895";"141";"5977";"Tidak Ada";"2";"54";"2018-09-08";"09:59:39"
"2896";"141";"5978";"Tidak Ada";"2";"54";"2018-09-08";"10:07:50"
"2897";"141";"5979";"Tidak Ada";"2";"54";"2018-09-08";"10:10:25"
"2898";"141";"5980";"Tidak Ada";"2";"54";"2018-09-08";"10:11:47"
"2899";"141";"5981";"Tidak Ada";"2";"54";"2018-09-08";"10:16:55"
"2900";"222";"9456";"Tidak Ada";"2";"31";"2018-09-08";"10:23:54"
"2901";"222";"9457";"Tidak Ada";"2";"31";"2018-09-08";"10:25:42"
"2902";"222";"9458";"Tidak Ada";"2";"31";"2018-09-08";"10:27:55"
"2903";"222";"9459";"Tidak Ada";"2";"31";"2018-09-08";"10:30:26"
"2904";"141";"5982";"Tidak Ada";"2";"54";"2018-09-08";"10:31:22"
"2905";"141";"5983";"Tidak Ada";"2";"54";"2018-09-08";"10:32:42"
"2906";"222";"9460";"Tidak Ada";"2";"31";"2018-09-08";"10:33:22"
"2907";"222";"9461";"Tidak Ada";"2";"31";"2018-09-08";"10:34:31"
"2908";"222";"9462";"Tidak Ada";"2";"31";"2018-09-08";"10:36:10"
"2909";"222";"9463";"Tidak Ada";"2";"31";"2018-09-08";"10:46:36"
"2910";"222";"9464";"Tidak Ada";"2";"31";"2018-09-08";"10:51:21"
"2911";"222";"9465";"Tidak Ada";"2";"31";"2018-09-08";"10:54:18"
"2912";"222";"9466";"Tidak Ada";"2";"31";"2018-09-08";"10:58:28"
"2913";"222";"9467";"Tidak Ada";"2";"31";"2018-09-08";"11:02:43"
"2914";"222";"9468";"Tidak Ada";"2";"31";"2018-09-08";"11:06:17"
"2915";"222";"9469";"Tidak Ada";"2";"31";"2018-09-08";"11:10:56"
"2916";"141";"5984";"Tidak Ada";"2";"54";"2018-09-08";"11:38:54"
"2917";"141";"5985";"Tidak Ada";"2";"54";"2018-09-08";"11:43:03"
"2918";"117";"4757";"Tidak Ada";"2";"50";"2018-09-08";"13:28:33"
"2919";"117";"4758";"Tidak Ada";"2";"50";"2018-09-08";"13:31:21"
"2920";"117";"4759";"Tidak Ada";"2";"50";"2018-09-08";"13:32:54"
"2921";"117";"4760";"Tidak Ada";"2";"50";"2018-09-08";"13:37:33"
"2922";"117";"4761";"Tidak Ada";"2";"50";"2018-09-08";"13:45:08"
"2923";"117";"4762";"Tidak Ada";"2";"50";"2018-09-08";"13:48:42"
"2924";"117";"4763";"Tidak Ada";"2";"50";"2018-09-08";"13:50:21"
"2925";"117";"4764";"Tidak Ada";"2";"50";"2018-09-08";"13:53:26"
"2926";"117";"4765";"Tidak Ada";"2";"50";"2018-09-08";"13:59:54"
"2927";"117";"4766";"Tidak Ada";"2";"50";"2018-09-08";"14:09:45"
"2928";"117";"4767";"Tidak Ada";"2";"50";"2018-09-08";"14:12:03"
"2929";"117";"4768";"Tidak Ada";"2";"50";"2018-09-08";"14:20:08"
"2930";"117";"4769";"Tidak Ada";"2";"50";"2018-09-08";"14:23:14"
"2931";"117";"4770";"Tidak Ada";"2";"50";"2018-09-08";"14:27:42"
"2932";"117";"4771";"Tidak Ada";"2";"50";"2018-09-08";"14:30:42"
"2933";"117";"4772";"Tidak Ada";"2";"50";"2018-09-08";"14:33:02"
"2934";"5926";"248912";"Tidak Ada";"2";"45";"2018-09-08";"14:35:29"
"2935";"5926";"248913";"Tidak Ada";"2";"45";"2018-09-08";"14:37:26"
"2936";"117";"4773";"Tidak Ada";"2";"50";"2018-09-08";"14:38:00"
"2937";"5926";"248914";"Tidak Ada";"2";"45";"2018-09-08";"14:40:01"
"2938";"5926";"248914";"Tidak Ada";"2";"45";"2018-09-08";"14:40:01"
"2939";"117";"4774";"Tidak Ada";"2";"50";"2018-09-08";"14:40:34"
"2940";"5926";"248915";"Tidak Ada";"2";"45";"2018-09-08";"14:41:28"
"2941";"5926";"248915";"Tidak Ada";"2";"45";"2018-09-08";"14:41:29"
"2942";"5926";"248916";"Tidak Ada";"2";"45";"2018-09-08";"14:42:35"
"2943";"5926";"248918";"Tidak Ada";"2";"45";"2018-09-08";"14:43:33"
"2944";"117";"4775";"Tidak Ada";"2";"50";"2018-09-08";"14:43:59"
"2945";"5926";"248920";"Tidak Ada";"2";"45";"2018-09-08";"14:44:50"
"2946";"5926";"248921";"Tidak Ada";"2";"45";"2018-09-08";"14:46:12"
"2947";"117";"4776";"Tidak Ada";"2";"50";"2018-09-08";"14:47:11"
"2948";"5926";"248922";"Tidak Ada";"2";"45";"2018-09-08";"14:47:15"
"2949";"5926";"248923";"Tidak Ada";"2";"45";"2018-09-08";"14:49:41"
"2950";"117";"4777";"Tidak Ada";"2";"50";"2018-09-08";"14:50:42"
"2951";"5926";"248926";"Tidak Ada";"2";"45";"2018-09-08";"14:50:57"
"2952";"5926";"248928";"Tidak Ada";"2";"45";"2018-09-08";"14:52:35"
"2953";"5926";"248929";"Tidak Ada";"2";"45";"2018-09-08";"14:53:34"
"2954";"117";"4778";"Tidak Ada";"2";"50";"2018-09-08";"14:54:27"
"2955";"117";"4779";"Tidak Ada";"2";"50";"2018-09-08";"14:56:48"
"2956";"117";"4780";"Tidak Ada";"2";"50";"2018-09-08";"14:59:01"
"2957";"123";"5209";"Tidak Ada";"2";"50";"2018-09-08";"15:01:14"
"2958";"123";"5210";"Tidak Ada";"2";"50";"2018-09-08";"15:04:33"
"2959";"5816";"244358";"Tidak Ada";"2";"45";"2018-09-08";"15:09:57"
"2960";"5816";"244360";"Tidak Ada";"2";"45";"2018-09-08";"15:11:28"
"2961";"5816";"244361";"Tidak Ada";"2";"45";"2018-09-08";"15:14:50"
"2962";"5816";"244362";"Tidak Ada";"2";"45";"2018-09-08";"15:15:33"
"2963";"123";"5211";"Tidak Ada";"2";"50";"2018-09-08";"15:17:31"
"2964";"5816";"244363";"Tidak Ada";"2";"45";"2018-09-08";"15:18:00"
"2965";"5816";"244364";"Tidak Ada";"2";"45";"2018-09-08";"15:19:22"
"2966";"5816";"244365";"Tidak Ada";"2";"45";"2018-09-08";"15:20:27"
"2967";"5816";"244366";"Tidak Ada";"2";"45";"2018-09-08";"15:21:15"
"2968";"4";"138";"Tidak Ada";"2";"53";"2018-09-08";"15:22:40"
"2969";"5816";"244367";"Tidak Ada";"2";"45";"2018-09-08";"15:23:41"
"2970";"123";"5212";"Tidak Ada";"2";"50";"2018-09-08";"15:23:45"
"2971";"5816";"244368";"Tidak Ada";"2";"45";"2018-09-08";"15:24:52"
"2972";"4";"139";"tertua";"2";"53";"2018-09-08";"15:25:11"
"2973";"5816";"244338";"Tidak Ada";"2";"45";"2018-09-08";"15:26:40"
"2974";"123";"5213";"Tidak Ada";"2";"50";"2018-09-08";"15:27:43"
"2975";"5816";"244339";"Tidak Ada";"2";"45";"2018-09-08";"15:27:46"
"2976";"5816";"244340";"Tidak Ada";"2";"45";"2018-09-08";"15:29:41"
"2977";"123";"5214";"Tidak Ada";"2";"50";"2018-09-08";"15:30:29"
"2978";"5816";"244341";"Tidak Ada";"2";"45";"2018-09-08";"15:30:51"
"2979";"4";"140";"Tidak Ada";"2";"53";"2018-09-08";"15:31:18"
"2980";"4";"141";"Beritagar.id";"2";"53";"2018-09-08";"15:34:26"
"2981";"5919";"248636";"Tidak Ada";"2";"62";"2018-09-08";"15:36:06"
"2982";"123";"5215";"Tidak Ada";"2";"50";"2018-09-08";"15:36:51"
"2983";"5816";"244342";"Tidak Ada";"2";"45";"2018-09-08";"15:37:23"
"2984";"5919";"248637";"Tidak Ada";"2";"62";"2018-09-08";"15:38:07"
"2985";"5816";"244343";"Tidak Ada";"2";"45";"2018-09-08";"15:38:15"
"2986";"5919";"248638";"Tidak Ada";"2";"62";"2018-09-08";"15:39:20"
"2987";"123";"5216";"Tidak Ada";"2";"50";"2018-09-08";"15:40:38"
"2988";"5816";"244344";"Tidak Ada";"2";"45";"2018-09-08";"15:40:43"
"2989";"5816";"244345";"Tidak Ada";"2";"45";"2018-09-08";"15:43:33"
"2990";"123";"5217";"Night Bus";"2";"50";"2018-09-08";"15:43:59"
"2991";"5816";"244346";"Tidak Ada";"2";"45";"2018-09-08";"15:44:52"
"2992";"5816";"244347";"Tidak Ada";"2";"45";"2018-09-08";"15:46:24"
"2993";"123";"5218";"Pengabdi Setan";"2";"50";"2018-09-08";"15:46:35"
"2994";"5816";"244348";"Journal of Sleep Research";"2";"45";"2018-09-08";"15:47:46"
"2995";"123";"5219";"Tidak Ada";"2";"50";"2018-09-08";"15:49:38"
"2996";"5816";"244349";"Tidak Ada";"2";"45";"2018-09-08";"15:50:46"
"2997";"5816";"244349";"Tidak Ada";"2";"45";"2018-09-08";"15:50:47"
"2998";"123";"5220";"Tidak Ada";"2";"50";"2018-09-08";"15:51:48"
"2999";"4";"142";"Tidak Ada";"2";"53";"2018-09-08";"15:52:26"
"3000";"5816";"244350";"Tidak Ada";"2";"45";"2018-09-08";"15:53:05"
"3001";"5816";"244351";"Tidak Ada";"2";"45";"2018-09-08";"15:54:54"
"3002";"123";"5221";"Night Bus";"2";"50";"2018-09-08";"15:55:01"
"3003";"5816";"244352";"Tidak Ada";"2";"45";"2018-09-08";"15:56:54"
"3004";"5816";"244353";"Tidak Ada";"2";"45";"2018-09-08";"15:58:02"
"3005";"123";"5222";"Tidak Ada";"2";"50";"2018-09-08";"15:58:42"
"3006";"5816";"244354";"Tidak Ada";"2";"45";"2018-09-08";"15:59:51"
"3007";"123";"5223";"Tidak Ada";"2";"50";"2018-09-08";"16:01:46"
"3008";"5816";"244355";"Tidak Ada";"2";"45";"2018-09-08";"16:02:05"
"3009";"5816";"244356";"Tidak Ada";"2";"45";"2018-09-08";"16:03:13"
"3010";"5816";"244357";"Tidak Ada";"2";"45";"2018-09-08";"16:04:39"
"3011";"123";"5224";"Tidak Ada";"2";"50";"2018-09-08";"16:06:49"
"3012";"123";"5225";"Tidak Ada";"2";"50";"2018-09-08";"16:18:43"
"3013";"123";"5226";"Tidak Ada";"2";"50";"2018-09-08";"16:20:33"
"3014";"123";"5227";"cerita pendek berjudul Selamat pada 2011";"2";"50";"2018-09-08";"16:24:03"
"3015";"123";"5228";"Tidak Ada";"2";"50";"2018-09-08";"17:33:45"
"3016";"123";"5229";"Tidak Ada";"2";"50";"2018-09-08";"17:36:01"
"3017";"123";"5230";"Tidak Ada";"2";"50";"2018-09-08";"17:38:17"
"3018";"123";"5231";"Night Bus";"2";"50";"2018-09-08";"17:42:14"
"3019";"123";"5232";"Night Bus";"2";"50";"2018-09-08";"17:47:01"
"3020";"123";"5232";"Night Bus";"2";"50";"2018-09-08";"17:47:07"
"3021";"123";"5233";"Night Bus Pictures";"2";"50";"2018-09-08";"17:49:50"
"3022";"123";"5234";"Tidak Ada";"2";"50";"2018-09-08";"17:54:25"
"3023";"123";"5235";"Tidak Ada";"2";"50";"2018-09-08";"17:56:15"
"3024";"123";"5236";"Tidak Ada";"2";"50";"2018-09-08";"18:00:41"
"3025";"123";"5237";"Kaninga Pictures";"2";"50";"2018-09-08";"18:02:10"
"3026";"123";"5238";"Tidak Ada";"2";"50";"2018-09-08";"18:04:58"
"3027";"123";"5239";"Marlina: The Murderer in Four Acts";"2";"50";"2018-09-08";"18:11:10"
"3028";"123";"5239";"Cinesurya Productions";"2";"50";"2018-09-08";"18:11:14"
"3029";"141";"5986";"Tidak Ada";"2";"54";"2018-09-08";"18:12:16"
"3030";"5952";"249851";"Tidak Ada";"2";"55";"2018-09-08";"18:36:00"
"3031";"5953";"249904";"Tidak Ada";"2";"55";"2018-09-08";"18:38:32"
"3032";"5854";"246119";"Tidak Ada";"2";"55";"2018-09-08";"18:39:41"
"3033";"5854";"246120";"Tidak Ada";"2";"55";"2018-09-08";"18:40:59"
"3034";"5854";"246121";"Tidak Ada";"2";"55";"2018-09-08";"18:42:58"
"3035";"5854";"246122";"Tidak Ada";"2";"55";"2018-09-08";"18:43:53"
"3036";"5854";"246123";"Sotong pangkong";"2";"55";"2018-09-08";"18:44:56"
"3037";"45";"2100";"Tidak Ada";"2";"35";"2018-09-08";"18:45:42"
"3038";"5854";"246124";"Tidak Ada";"2";"55";"2018-09-08";"18:46:31"
"3039";"45";"2101";"Tidak Ada";"2";"35";"2018-09-08";"18:46:55"
"3040";"5854";"246125";"sotong pangkong";"2";"55";"2018-09-08";"18:47:22"
"3041";"5854";"246126";"Sotong pangkong";"2";"55";"2018-09-08";"18:48:16"
"3042";"45";"2102";"Tidak Ada";"2";"35";"2018-09-08";"18:48:41"
"3043";"5854";"246127";"Tidak Ada";"2";"55";"2018-09-08";"18:49:14"
"3044";"5854";"246128";"Sotong pangkong";"2";"55";"2018-09-08";"18:50:28"
"3045";"5854";"246129";"Tidak Ada";"2";"55";"2018-09-08";"18:51:10"
"3046";"5854";"246130";"Sotong pangkong";"2";"55";"2018-09-08";"18:52:31"
"3047";"45";"2103";"Tidak Ada";"2";"35";"2018-09-08";"18:53:37"
"3048";"5854";"246131";"Tidak Ada";"2";"55";"2018-09-08";"18:54:02"
"3049";"45";"2104";"Tidak Ada";"2";"35";"2018-09-08";"18:54:47"
"3050";"5854";"246132";"Tidak Ada";"2";"55";"2018-09-08";"18:54:54"
"3051";"45";"2105";"Tidak Ada";"2";"35";"2018-09-08";"18:55:31"
"3052";"5854";"246133";"Tidak Ada";"2";"55";"2018-09-08";"18:55:47"
"3053";"5854";"246134";"Tidak Ada";"2";"55";"2018-09-08";"18:56:47"
"3054";"45";"2106";"OpenHydro Open-Centre Turbine";"2";"35";"2018-09-08";"18:57:02"
"3055";"5854";"246135";"sotong pangkong";"2";"55";"2018-09-08";"18:57:59"
"3056";"45";"2107";"Tidak Ada";"2";"35";"2018-09-08";"18:59:13"
"3057";"5854";"246136";"Tidak Ada";"2";"55";"2018-09-08";"18:59:17"
"3058";"5854";"246137";"Tidak Ada";"2";"55";"2018-09-08";"19:00:23"
"3059";"5854";"246138";"Tidak Ada";"2";"55";"2018-09-08";"19:01:19"
"3060";"5854";"246139";"Sotong pangkong";"2";"55";"2018-09-08";"19:02:17"
"3061";"5854";"246140";"sotong pangkong";"2";"55";"2018-09-08";"19:03:08"
"3062";"5854";"246141";"Tidak Ada";"2";"55";"2018-09-08";"19:04:18"
"3063";"5955";"250031";"Tidak Ada";"2";"71";"2018-09-08";"19:04:27"
"3064";"5955";"250031";"Tidak Ada";"2";"71";"2018-09-08";"19:04:31"
"3065";"5854";"246142";"Tidak Ada";"2";"55";"2018-09-08";"19:05:19"
"3066";"45";"2108";"Tidak Ada";"2";"35";"2018-09-08";"19:05:35"
"3067";"5955";"250032";"Tidak Ada";"2";"71";"2018-09-08";"19:06:26"
"3068";"5854";"246143";"Tidak Ada";"2";"55";"2018-09-08";"19:06:28"
"3069";"5955";"250032";"Tidak Ada";"2";"71";"2018-09-08";"19:06:30"
"3070";"45";"2109";"Tidak Ada";"2";"35";"2018-09-08";"19:06:52"
"3071";"5854";"246144";"sotong pangkong";"2";"55";"2018-09-08";"19:08:43"
"3072";"5955";"250033";"Tidak Ada";"2";"71";"2018-09-08";"19:08:58"
"3073";"5955";"250034";"Tidak Ada";"2";"71";"2018-09-08";"19:10:19"
"3074";"5854";"246145";"Tidak Ada";"2";"55";"2018-09-08";"19:10:32"
"3075";"5961";"250257";"Tidak Ada";"2";"71";"2018-09-08";"19:12:23"
"3076";"5854";"246146";"Sotong pangkong";"2";"55";"2018-09-08";"19:12:48"
"3077";"5854";"246146";"ikan asam pedas";"2";"55";"2018-09-08";"19:12:56"
"3078";"5854";"246146";"paceri nanas";"2";"55";"2018-09-08";"19:13:16"
"3079";"5854";"246146";"sayur keladi";"2";"55";"2018-09-08";"19:13:21"
"3080";"5854";"246146";"Tidak Ada";"2";"55";"2018-09-08";"19:13:29"
"3081";"5961";"250258";"Tidak Ada";"2";"71";"2018-09-08";"19:13:51"
"3082";"5854";"246147";"sotong pangkong";"2";"55";"2018-09-08";"19:14:38"
"3083";"5854";"246148";"sotong pangkong";"2";"55";"2018-09-08";"19:16:01"
"3084";"45";"2110";"Tidak Ada";"2";"35";"2018-09-08";"19:16:35"
"3085";"5961";"250259";"Tidak Ada";"2";"71";"2018-09-08";"19:17:32"
"3086";"5854";"246149";"sotong pangkong";"2";"55";"2018-09-08";"19:18:00"
"3087";"5854";"246150";"Tidak Ada";"2";"55";"2018-09-08";"19:19:21"
"3088";"5961";"250260";"Tidak Ada";"2";"71";"2018-09-08";"19:20:16"
"3089";"5854";"246151";"Sotong pangkong";"2";"55";"2018-09-08";"19:21:27"
"3090";"5961";"250261";"Tidak Ada";"2";"71";"2018-09-08";"19:21:43"
"3091";"5961";"250264";"Tidak Ada";"2";"71";"2018-09-08";"19:22:46"
"3092";"5854";"246152";"Tidak Ada";"2";"55";"2018-09-08";"19:22:50"
"3093";"5854";"246153";"Sotong pangkong";"2";"55";"2018-09-08";"19:25:42"
"3094";"5961";"250265";"Tidak Ada";"2";"71";"2018-09-08";"19:25:49"
"3095";"5854";"246154";"Tidak Ada";"2";"55";"2018-09-08";"19:26:44"
"3096";"5854";"246155";"ikan asam pedas";"2";"55";"2018-09-08";"19:27:50"
"3097";"5854";"246155";"Sotong pangkong";"2";"55";"2018-09-08";"19:27:54"
"3098";"5961";"250227";"Tidak Ada";"2";"71";"2018-09-08";"19:28:22"
"3099";"5854";"246156";"ikan asam pedas";"2";"55";"2018-09-08";"19:29:24"
"3100";"5961";"250228";"Tidak Ada";"2";"71";"2018-09-08";"19:30:28"
"3101";"5854";"246157";"Ikan asam pedas";"2";"55";"2018-09-08";"19:31:42"
"3102";"5961";"250229";"Tidak Ada";"2";"71";"2018-09-08";"19:31:45"
"3103";"5854";"246158";"Tidak Ada";"2";"55";"2018-09-08";"19:32:53"
"3104";"5961";"250230";"Tidak Ada";"2";"71";"2018-09-08";"19:33:33"
"3105";"5854";"246159";"Tidak Ada";"2";"55";"2018-09-08";"19:33:51"
"3106";"5961";"250231";"Tidak Ada";"2";"71";"2018-09-08";"19:36:53"
"3107";"5961";"250232";"Tidak Ada";"2";"71";"2018-09-08";"19:38:59"
"3108";"5854";"246160";"Tidak Ada";"2";"55";"2018-09-08";"19:39:04"
"3109";"5854";"246161";"Tidak Ada";"2";"55";"2018-09-08";"19:41:08"
"3110";"5961";"250233";"Tidak Ada";"2";"71";"2018-09-08";"19:41:23"
"3111";"5854";"246162";"bubur pedas";"2";"55";"2018-09-08";"19:42:41"
"3112";"5961";"250234";"Tidak Ada";"2";"71";"2018-09-08";"19:42:56"
"3113";"5854";"246163";"Tidak Ada";"2";"55";"2018-09-08";"19:43:53"
"3114";"5854";"246164";"Tidak Ada";"2";"55";"2018-09-08";"19:44:43"
"3115";"5854";"246165";"Tidak Ada";"2";"55";"2018-09-08";"19:45:35"
"3116";"5961";"250237";"Tidak Ada";"2";"71";"2018-09-08";"19:46:01"
"3117";"5854";"246166";"Tidak Ada";"2";"55";"2018-09-08";"19:46:19"
"3118";"5854";"246167";"Tidak Ada";"2";"55";"2018-09-08";"19:47:21"
"3119";"5854";"246168";"Tidak Ada";"2";"55";"2018-09-08";"19:48:07"
"3120";"5854";"246169";"Tidak Ada";"2";"55";"2018-09-08";"19:49:20"
"3121";"5854";"246170";"Tidak Ada";"2";"55";"2018-09-08";"19:50:14"
"3122";"5854";"246171";"Tidak Ada";"2";"55";"2018-09-08";"19:51:27"
"3123";"5961";"250238";"Tidak Ada";"2";"71";"2018-09-08";"19:52:51"
"3124";"5961";"250239";"Tidak Ada";"2";"71";"2018-09-08";"19:59:27"
"3125";"123";"5240";"Tidak Ada";"2";"50";"2018-09-08";"22:08:53"
"3126";"123";"5241";"Tidak Ada";"2";"50";"2018-09-08";"22:10:23"
"3127";"123";"5242";"Tidak Ada";"2";"50";"2018-09-08";"22:12:18"
"3128";"123";"5243";"Tidak Ada";"2";"50";"2018-09-08";"22:15:31"
"3129";"123";"5244";"Kartini";"2";"50";"2018-09-08";"22:19:38"
"3130";"123";"5244";"Cek Toko Sebelah";"2";"50";"2018-09-08";"22:20:00"
"3131";"123";"5244";"Pengabdi Setan";"2";"50";"2018-09-08";"22:20:17"
"3132";"123";"5245";"Posesif";"2";"50";"2018-09-08";"22:24:46"
"3133";"123";"5245";"Night Bus";"2";"50";"2018-09-08";"22:24:53"
"3134";"123";"5246";"Tidak Ada";"2";"50";"2018-09-08";"22:27:29"
"3135";"123";"5247";"Tidak Ada";"2";"50";"2018-09-08";"22:29:13"
"3136";"123";"5248";"Tidak Ada";"2";"50";"2018-09-08";"22:31:52"
"3137";"123";"5249";"Tidak Ada";"2";"50";"2018-09-08";"22:33:19"
"3138";"123";"5250";"Tidak Ada";"2";"50";"2018-09-08";"22:35:26"
"3139";"123";"5251";"Tidak Ada";"2";"50";"2018-09-08";"22:38:53"
"3140";"123";"5252";"Night Bus";"2";"50";"2018-09-08";"22:41:03"
"3141";"123";"5253";"Tidak Ada";"2";"50";"2018-09-08";"22:43:46"
"3142";"123";"5254";"Tidak Ada";"2";"50";"2018-09-08";"22:46:35"
"3143";"123";"5255";"Tidak Ada";"2";"50";"2018-09-08";"22:52:34"
"3144";"123";"5256";"Tidak Ada";"2";"50";"2018-09-08";"22:54:22"
"3145";"123";"5257";"Tidak Ada";"2";"50";"2018-09-08";"22:58:00"
"3146";"123";"5258";"Tidak Ada";"2";"50";"2018-09-08";"23:00:20"
"3147";"123";"5259";"Tidak Ada";"2";"50";"2018-09-08";"23:01:53"
"3148";"123";"5260";"Tidak Ada";"2";"50";"2018-09-08";"23:03:49"
"3149";"123";"5261";"Tidak Ada";"2";"50";"2018-09-08";"23:05:28"
"3150";"123";"5262";"Night Bus";"2";"50";"2018-09-08";"23:07:35"
"3151";"136";"5720";"Tidak Ada";"2";"50";"2018-09-08";"23:15:58"
"3152";"136";"5721";"Tidak Ada";"2";"50";"2018-09-08";"23:21:06"
"3153";"136";"5722";"AMI Awards 2017";"2";"50";"2018-09-08";"23:23:53"
"3154";"136";"5723";"Tidak Ada";"2";"50";"2018-09-08";"23:25:31"
"3155";"136";"5724";"Tidak Ada";"2";"50";"2018-09-08";"23:29:05"
"3156";"136";"5725";"Tidak Ada";"2";"50";"2018-09-08";"23:30:48"
"3157";"136";"5726";"Tidak Ada";"2";"50";"2018-09-08";"23:33:22"
"3158";"136";"5727";"Tidak Ada";"2";"50";"2018-09-08";"23:34:57"
"3159";"136";"5728";"Tidak Ada";"2";"50";"2018-09-08";"23:36:21"
"3160";"136";"5729";"Tidak Ada";"2";"50";"2018-09-08";"23:38:51"
"3161";"136";"5730";"album Monokrom";"2";"50";"2018-09-08";"23:41:00"
"3162";"136";"5731";"Monokrom";"2";"50";"2018-09-08";"23:44:19"
"3163";"136";"5732";"Monokrom";"2";"50";"2018-09-08";"23:47:25"
"3164";"136";"5733";"video klip ""Pamit""";"2";"50";"2018-09-08";"23:49:48"
"3165";"5813";"244251";"tiket";"2";"61";"2018-09-09";"00:01:18"
"3166";"5813";"244254";"Tidak Ada";"2";"61";"2018-09-10";"01:12:38"
"3167";"5813";"244255";"Tidak Ada";"2";"61";"2018-09-10";"01:14:49"
"3168";"5813";"244256";"Tidak Ada";"2";"61";"2018-09-10";"01:16:38"
"3169";"5813";"244257";"tiket Piala AFF";"2";"61";"2018-09-10";"01:18:47"
"3170";"5813";"244260";"Tidak Ada";"2";"61";"2018-09-10";"01:20:36"
"3171";"5813";"244219";"tiket Asian Games 2018";"2";"61";"2018-09-10";"01:24:16"
"3172";"5813";"244220";"Tidak Ada";"2";"61";"2018-09-10";"01:26:01"
"3173";"5813";"244221";"Tidak Ada";"2";"61";"2018-09-10";"01:28:04"
"3174";"5813";"244224";"tiket Asian Games 2018";"2";"61";"2018-09-10";"01:30:21"
"3175";"5813";"244225";"Tidak Ada";"2";"61";"2018-09-10";"01:31:49"
"3176";"5813";"244226";"Tidak Ada";"2";"61";"2018-09-10";"01:33:13"
"3177";"4";"143";"Tidak Ada";"2";"2";"2018-09-10";"18:14:33"
"3179";"5813";"244228";"tiket";"2";"61";"2018-09-15";"19:22:52"
"3180";"5813";"244229";"e-ticket";"2";"61";"2018-09-15";"19:24:28"
"3181";"5813";"244230";"Tidak Ada";"2";"61";"2018-09-15";"19:25:40"
"3182";"5813";"244232";"Tidak Ada";"2";"61";"2018-09-15";"19:27:58"
"3183";"5813";"244234";"Tidak Ada";"2";"61";"2018-09-15";"19:28:51"
"3184";"5813";"244235";"Tidak Ada";"2";"61";"2018-09-15";"19:30:31"
"3185";"5813";"244236";"Tidak Ada";"2";"61";"2018-09-15";"19:31:30"
"3186";"5813";"244237";"e-voucher tiket";"2";"61";"2018-09-15";"19:33:20"
"3187";"5813";"244239";"Tidak Ada";"2";"61";"2018-09-15";"19:35:11"
"3188";"5813";"244242";"Tidak Ada";"2";"61";"2018-09-15";"19:36:10"
