"id_geolokasi";"id_berita";"id_kalimat";"desa";"kota";"kabupaten";"propinsi";"negara";"nama_tempat";"isCorrect";"isValid";"id_submitter";"date_submit";"time_submit"
"3183";"222";"9451";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Telaga Merdada";"1";"2";"31";"2018-09-08";"09:35:16"
"3184";"222";"9452";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Telaga Merdada";"1";"2";"31";"2018-09-08";"09:39:58"
"3185";"222";"9452";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Pegunungan Dieng";"1";"2";"31";"2018-09-08";"09:40:10"
"3186";"222";"9453";"Karangtengah";"Batur";"Banjarnegara";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"09:42:22"
"3187";"141";"5972";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jayapura";"Tidak Ada";"Kampung Ormu";"1";"2";"54";"2018-09-08";"09:44:21"
"3188";"141";"5973";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Hutan";"1";"2";"54";"2018-09-08";"09:45:56"
"3189";"141";"5973";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"restoran";"1";"2";"54";"2018-09-08";"09:46:19"
"3190";"141";"5973";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"hotel";"1";"2";"54";"2018-09-08";"09:46:34"
"3191";"222";"9454";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"09:46:48"
"3192";"222";"9455";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"09:48:18"
"3193";"141";"5974";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Hutan";"1";"2";"54";"2018-09-08";"09:48:50"
"3194";"141";"5975";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"alam rimba";"1";"2";"54";"2018-09-08";"09:51:00"
"3195";"141";"5976";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jayapura";"Tidak Ada";"Hotel";"1";"2";"54";"2018-09-08";"09:56:37"
"3196";"141";"5977";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"09:58:52"
"3197";"141";"5978";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jayapura";"Tidak Ada";"SMKK \(Sekolah Menengah Kesejahteraan Keluarga\)";"1";"2";"54";"2018-09-08";"10:05:12"
"3198";"141";"5979";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:09:51"
"3199";"141";"5980";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:11:13"
"3200";"141";"5981";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:16:17"
"3201";"222";"9456";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:23:39"
"3202";"222";"9457";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:25:30"
"3203";"222";"9458";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Telaga Merdada";"1";"2";"31";"2018-09-08";"10:27:36"
"3204";"222";"9459";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:30:13"
"3205";"141";"5982";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:30:53"
"3206";"222";"9460";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Dataran Tinggi Dieng";"1";"2";"31";"2018-09-08";"10:31:28"
"3207";"141";"5983";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"10:32:10"
"3208";"222";"9461";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Telaga Merdada";"1";"2";"31";"2018-09-08";"10:34:17"
"3209";"222";"9462";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"telaga Merdada";"1";"2";"31";"2018-09-08";"10:35:50"
"3210";"222";"9463";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:46:50"
"3211";"222";"9464";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:51:37"
"3212";"222";"9465";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:54:46"
"3213";"222";"9466";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"10:58:39"
"3214";"222";"9467";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"11:03:05"
"3215";"222";"9468";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"11:05:51"
"3216";"222";"9469";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"31";"2018-09-08";"11:10:35"
"3217";"141";"5984";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"11:37:12"
"3218";"141";"5985";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"54";"2018-09-08";"11:42:34"
"3219";"117";"4757";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:28:00"
"3220";"117";"4758";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:30:55"
"3221";"117";"4759";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:32:31"
"3222";"117";"4760";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:37:05"
"3223";"117";"4761";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:44:34"
"3224";"117";"4762";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:47:29"
"3225";"117";"4763";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:50:52"
"3226";"117";"4764";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:52:53"
"3227";"117";"4765";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"50";"2018-09-08";"13:58:40"
"3228";"117";"4766";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:09:04"
"3229";"117";"4767";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:11:26"
"3230";"117";"4768";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:19:42"
"3231";"117";"4769";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:22:33"
"3232";"117";"4770";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:27:11"
"3233";"117";"4771";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:29:45"
"3234";"117";"4772";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:32:08"
"3235";"5926";"248912";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:34:57"
"3236";"117";"4773";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:36:28"
"3237";"5926";"248913";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:36:38"
"3238";"5926";"248914";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:38:57"
"3239";"117";"4774";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:39:47"
"3240";"5926";"248915";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:41:01"
"3241";"5926";"248916";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:42:21"
"3242";"5926";"248918";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:43:19"
"3243";"117";"4775";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:43:32"
"3244";"5926";"248920";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:44:11"
"3245";"5926";"248921";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Vietnam";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:45:34"
"3246";"117";"4776";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:46:32"
"3247";"5926";"248922";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:46:47"
"3248";"5926";"248923";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:48:46"
"3249";"117";"4777";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:49:45"
"3250";"5926";"248926";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Vietnam";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:50:39"
"3251";"5926";"248928";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:52:12"
"3252";"117";"4778";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:53:05"
"3253";"5926";"248929";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"14:53:13"
"3254";"117";"4779";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:56:14"
"3255";"117";"4780";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"14:58:27"
"3256";"123";"5209";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:00:38"
"3257";"123";"5210";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:04:02"
"3258";"5816";"244358";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:09:43"
"3259";"5816";"244360";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:11:16"
"3260";"5816";"244361";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:12:44"
"3261";"5816";"244361";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:13:16"
"3262";"5816";"244362";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:15:20"
"3263";"123";"5211";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Grand Kawanua Convention Center";"1";"2";"50";"2018-09-08";"15:16:44"
"3264";"5816";"244363";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:17:35"
"3265";"5816";"244364";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:19:10"
"3266";"5816";"244365";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:20:00"
"3267";"5816";"244365";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:20:01"
"3268";"123";"5212";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Sulawesi Utara";"Tidak Ada";"Manado";"1";"2";"50";"2018-09-08";"15:20:37"
"3269";"5816";"244366";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:21:00"
"3270";"4";"138";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:22:04"
"3271";"4";"138";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:22:10"
"3272";"4";"138";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:22:15"
"3273";"4";"138";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:22:21"
"3274";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang,";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:23:22"
"3275";"5816";"244367";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:23:28"
"3276";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang,";"1";"2";"53";"2018-09-08";"15:23:32"
"3277";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Ibu Kota";"1";"2";"53";"2018-09-08";"15:24:11"
"3278";"5816";"244368";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:24:16"
"3279";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Ibu Kota Jawa Tengah";"1";"2";"53";"2018-09-08";"15:24:21"
"3280";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa";"1";"2";"53";"2018-09-08";"15:24:33"
"3281";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"1";"2";"53";"2018-09-08";"15:24:43"
"3282";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:24:50"
"3283";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang,";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:25:51"
"3284";"5816";"244338";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:26:01"
"3285";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang,";"1";"2";"53";"2018-09-08";"15:26:02"
"3286";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Ibu Kota Jawa Tengah";"1";"2";"53";"2018-09-08";"15:26:17"
"3287";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa";"1";"2";"53";"2018-09-08";"15:26:27"
"3288";"123";"5213";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:26:34"
"3289";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"1";"2";"53";"2018-09-08";"15:26:37"
"3290";"4";"139";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Jawa Tengah";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:26:44"
"3291";"5816";"244339";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:27:12"
"3292";"5816";"244340";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:28:57"
"3293";"123";"5214";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:30:00"
"3294";"5816";"244341";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:30:23"
"3295";"4";"140";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:30:34"
"3296";"4";"140";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:30:41"
"3297";"4";"140";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:30:46"
"3298";"4";"140";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:30:51"
"3299";"4";"141";"Jatisari,";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:32:16"
"3300";"4";"141";"Tidak Ada";"Mijon,";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:32:25"
"3301";"4";"141";"Tidak Ada";"Tidak Ada";"Semarang\.";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:32:40"
"3302";"4";"141";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang\.";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:32:46"
"3303";"4";"141";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang\.";"1";"2";"53";"2018-09-08";"15:32:54"
"3304";"4";"141";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"RT 3 RW 4";"1";"2";"53";"2018-09-08";"15:33:07"
"3305";"4";"141";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"RT 3";"1";"2";"53";"2018-09-08";"15:33:18"
"3306";"4";"141";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"RW 4";"1";"2";"53";"2018-09-08";"15:33:29"
"3307";"5816";"244342";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:34:23"
"3308";"4";"141";"Jatisari,";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:34:58"
"3309";"4";"141";"Tidak Ada";"Mijon,";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:35:09"
"3310";"4";"141";"Tidak Ada";"Tidak Ada";"Semarang\.";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:35:19"
"3311";"5919";"248636";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-08";"15:35:50"
"3312";"4";"141";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang\.";"1";"2";"53";"2018-09-08";"15:35:56"
"3313";"123";"5215";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:36:16"
"3314";"5919";"248637";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-08";"15:37:51"
"3315";"5816";"244343";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:38:02"
"3316";"5919";"248638";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"62";"2018-09-08";"15:39:04"
"3317";"123";"5216";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Indonesia";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:39:32"
"3318";"5816";"244344";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:39:52"
"3319";"5816";"244345";"Tidak Ada";"Tidak Ada";"Sydney";"Tidak Ada";"Australia";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:42:44"
"3320";"5816";"244346";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:44:14"
"3321";"123";"5217";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:45:07"
"3322";"5816";"244347";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:45:33"
"3323";"123";"5218";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:47:36"
"3324";"5816";"244348";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:48:27"
"3325";"123";"5219";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:49:07"
"3326";"5816";"244349";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:49:46"
"3327";"4";"142";"Tidak Ada";"Tidak Ada";"Semarang\.";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:50:07"
"3328";"4";"142";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:50:17"
"3329";"4";"142";"Tidak Ada";"Tidak Ada";"Semarang\.";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:50:27"
"3330";"4";"142";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Semarang\.";"1";"2";"53";"2018-09-08";"15:50:36"
"3331";"123";"5220";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:51:16"
"3332";"5816";"244350";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:51:52"
"3333";"4";"142";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"53";"2018-09-08";"15:52:03"
"3334";"5816";"244351";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:54:29"
"3335";"123";"5221";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"Tidak Ada";"1";"2";"50";"2018-09-08";"15:55:53"
"3336";"5816";"244352";"Tidak Ada";"Tidak Ada";"New York";"Tidak Ada";"Amerika Serikat";"Tidak Ada";"1";"2";"45";"2018-09-08";"15:56:04"
